id,title,city,postal_code,region,latitude,longitude,price,charges,surface,price_per_m2,rooms,bedrooms,property_type,ad_type,floor,has_elevator,is_furnished,parking,publication_date,scraped_date,url,source
bienici-citya-immobilier-1295-GES31410172-64,,Alençon,61000,Other,48.4306826,0.0861113,830.0,240.0,76.27,10.88,3.0,2.0,flat,rent,5.0,True,False,0,2025-11-18,2025-12-06 17:08:14,https://www.bienici.com/annonce/citya-immobilier-1295-GES31410172-64,bienici
bienici-ag420359-499195937,JOLI STUDIO MEUBLE,Saint-Étienne,42100,Auvergne-Rhône-Alpes,45.4094272,4.428537,490.0,15.0,23.0,21.3,1.0,0.0,flat,rent,,False,True,0,2025-11-17,2025-12-06 17:08:14,https://www.bienici.com/annonce/ag420359-499195937,bienici
bienici-citya-immobilier-20533-GES01100038-51,,Perpignan,66000,Occitanie,42.7012897,2.8914323,820.0,70.0,101.14,8.11,4.0,3.0,flat,rent,9.0,True,False,0,2025-11-17,2025-12-06 17:08:14,https://www.bienici.com/annonce/citya-immobilier-20533-GES01100038-51,bienici
bienici-citya-immobilier-Ag370015-GES25690015-727,,Ballan-Miré,37510,Other,47.3432808,0.5500682,960.0,35.0,81.12,11.83,4.0,3.0,house,rent,,False,False,0,2025-11-15,2025-12-06 17:08:14,https://www.bienici.com/annonce/citya-immobilier-Ag370015-GES25690015-727,bienici
bienici-citya-immobilier-Ag370015-GES23580006-727,,Saint-Avertin,37550,Other,47.3547012,0.7330546,915.0,65.0,67.06,13.64,3.0,1.0,flat,rent,0.0,False,False,0,2025-11-14,2025-12-06 17:08:14,https://www.bienici.com/annonce/citya-immobilier-Ag370015-GES23580006-727,bienici
bienici-ag420359-498793697,IDEAL ETUDIANT PROXIMITE HOPITAL NORD,Saint-Priest-en-Jarez,42270,Auvergne-Rhône-Alpes,45.4740343,4.3767323,435.0,25.0,19.0,22.89,1.0,0.0,flat,rent,2.0,True,True,0,2025-11-14,2025-12-06 17:08:14,https://www.bienici.com/annonce/ag420359-498793697,bienici
bienici-citya-immobilier-36880079300011-GES40950007-998,,Metz,57070,Other,49.1259298,6.2151176,1950.0,200.0,131.0,14.89,5.0,3.0,flat,rent,3.0,True,False,0,2025-11-14,2025-12-06 17:08:14,https://www.bienici.com/annonce/citya-immobilier-36880079300011-GES40950007-998,bienici
bienici-ag420359-498601610,F3 - AVENUE DE ROCHETAILLEE,Saint-Étienne,42100,Auvergne-Rhône-Alpes,45.4094272,4.428537,650.0,135.0,64.0,10.16,3.0,2.0,flat,rent,4.0,True,False,0,2025-11-13,2025-12-06 17:08:14,https://www.bienici.com/annonce/ag420359-498601610,bienici
bienici-citya-immobilier-5002-GES99710001-297,,Le Havre,76600,Other,49.4958924,0.1276083,1200.0,,89.81,13.36,5.0,4.0,house,rent,,False,True,0,2025-11-13,2025-12-06 17:08:14,https://www.bienici.com/annonce/citya-immobilier-5002-GES99710001-297,bienici
bienici-guy-hoquet-immo-facile-7359993,Appartement Mulhouse 3 pièce(s) 70 m2,Mulhouse,68200,Other,47.7554666,7.3177692,800.0,150.0,70.0,11.43,3.0,2.0,flat,rent,1.0,False,False,0,2025-11-13,2025-12-06 17:08:14,https://www.bienici.com/annonce/guy-hoquet-immo-facile-7359993,bienici
bienici-citya-immobilier-53-GES40200006-512,,Carcassonne,11000,Occitanie,43.2077173,2.3399686,1000.0,,143.7,6.96,5.0,3.0,flat,rent,1.0,False,True,0,2025-11-07,2025-12-06 17:08:14,https://www.bienici.com/annonce/citya-immobilier-53-GES40200006-512,bienici
bienici-citya-immobilier-5046-GES05130018-206,,Charnay-lès-Mâcon,71850,Other,46.305392,4.7908339,800.0,100.0,66.52,12.03,4.0,2.0,flat,rent,4.0,False,False,0,2025-11-07,2025-12-06 17:08:14,https://www.bienici.com/annonce/citya-immobilier-5046-GES05130018-206,bienici
bienici-citya-immobilier-1265-GES14680001-69,,Saint-Maurice-les-Brousses,87800,Nouvelle-Aquitaine,45.6985284,1.2361207,897.44,32.0,147.0,6.11,5.0,4.0,house,rent,,False,False,0,2025-11-07,2025-12-06 17:08:14,https://www.bienici.com/annonce/citya-immobilier-1265-GES14680001-69,bienici
bienici-citya-immobilier-48298041400536-GES80100003-708,,Châlons-en-Champagne,51000,Other,48.965737,4.3761893,750.0,150.0,71.7,10.46,4.0,2.0,flat,rent,7.0,True,False,0,2025-11-04,2025-12-06 17:08:14,https://www.bienici.com/annonce/citya-immobilier-48298041400536-GES80100003-708,bienici
bienici-citya-immobilier-12453256-GES12530024-495,,Le Port,97420,Other,-20.9460979,55.3042856,1330.0,50.0,90.06,14.77,3.0,2.0,flat,rent,6.0,False,False,0,2025-11-04,2025-12-06 17:08:14,https://www.bienici.com/annonce/citya-immobilier-12453256-GES12530024-495,bienici
bienici-citya-immobilier-29338-GES03870002-58,,La Rochelle,17000,Nouvelle-Aquitaine,46.1620112,-1.1814851,1900.0,65.0,145.0,13.1,3.0,2.0,flat,rent,1.0,False,True,0,2025-11-04,2025-12-06 17:08:14,https://www.bienici.com/annonce/citya-immobilier-29338-GES03870002-58,bienici
bienici-citya-immobilier-53163208100026-GES53720836-1031,,Saint-Nazaire,44600,Pays de la Loire,47.2768874,-2.2407694,1065.0,65.0,118.93,8.95,5.0,4.0,flat,rent,1.0,False,False,0,2025-11-03,2025-12-06 17:08:14,https://www.bienici.com/annonce/citya-immobilier-53163208100026-GES53720836-1031,bienici
bienici-citya-immobilier-32708047900014-GES05020001-769,,Poitiers,86000,Nouvelle-Aquitaine,46.5845278,0.3679823,1500.0,,210.0,7.14,9.0,7.0,house,rent,,False,False,0,2025-10-31,2025-12-06 17:08:16,https://www.bienici.com/annonce/citya-immobilier-32708047900014-GES05020001-769,bienici
bienici-ag420359-496526435,F5 avec garage - TREFILERIE,Saint-Étienne,42100,Auvergne-Rhône-Alpes,45.4094272,4.428537,900.0,180.0,113.0,7.96,5.0,3.0,flat,rent,7.0,True,True,0,2025-10-31,2025-12-06 17:08:16,https://www.bienici.com/annonce/ag420359-496526435,bienici
bienici-ag420359-496526348,F5 garage - Centre deux,Saint-Étienne,42100,Auvergne-Rhône-Alpes,45.4094272,4.428537,900.0,145.0,96.0,9.38,5.0,4.0,flat,rent,4.0,True,False,0,2025-10-31,2025-12-06 17:08:16,https://www.bienici.com/annonce/ag420359-496526348,bienici
bienici-citya-immobilier-39915926800024-GES00500140-893,,Beauvais,60000,Other,49.4256054,2.0709947,1070.0,70.0,102.44,10.45,4.0,3.0,flat,rent,3.0,True,False,0,2025-10-30,2025-12-06 17:08:16,https://www.bienici.com/annonce/citya-immobilier-39915926800024-GES00500140-893,bienici
bienici-netty-lagencerie2-appt-3925,Appartement T3 duplex meublé,Albi,81000,Occitanie,43.9291438,2.1472581,750.0,50.0,65.87,11.39,3.0,2.0,flat,rent,3.0,False,True,0,2025-10-30,2025-12-06 17:08:16,https://www.bienici.com/annonce/netty-lagencerie2-appt-3925,bienici
bienici-citya-immobilier-5046-GES53760001-206,,Varennes-lès-Mâcon,71000,Other,46.2705066,4.8057476,1115.0,15.0,144.68,7.71,5.0,4.0,house,rent,,False,False,0,2025-10-29,2025-12-06 17:08:16,https://www.bienici.com/annonce/citya-immobilier-5046-GES53760001-206,bienici
bienici-citya-immobilier-1290-GES14290003-496,,Mireval,34110,Occitanie,43.5086211,3.8016824,1750.0,,99.37,17.61,4.0,3.0,flat,rent,0.0,False,True,0,2025-10-28,2025-12-06 17:08:16,https://www.bienici.com/annonce/citya-immobilier-1290-GES14290003-496,bienici
bienici-citya-immobilier-5046-LMAI102994,,Mâcon,71000,Other,46.3170532,4.8272762,1440.0,60.0,143.0,10.07,6.0,4.0,house,rent,,False,True,0,2025-10-28,2025-12-06 17:08:16,https://www.bienici.com/annonce/citya-immobilier-5046-LMAI102994,bienici
bienici-citya-immobilier-45117462700013-GES03960001-946,,Sarlat-la-Canéda,24200,Nouvelle-Aquitaine,44.8998385,1.1943917,932.0,32.0,104.71,8.9,5.0,3.0,house,rent,,False,False,0,2025-10-28,2025-12-06 17:08:16,https://www.bienici.com/annonce/citya-immobilier-45117462700013-GES03960001-946,bienici
bienici-citya-immobilier-34745045400058-GES02780001-640,,Bruyères-le-Châtel,91680,Île-de-France,48.6026855,2.1885722,1650.0,,132.34,12.47,5.0,3.0,house,rent,,False,False,0,2025-10-23,2025-12-06 17:08:16,https://www.bienici.com/annonce/citya-immobilier-34745045400058-GES02780001-640,bienici
bienici-citya-immobilier-482980414000395-GES81020936-701,,Besny-et-Loizy,2870,Other,49.6005556,3.5825,750.0,13.0,98.23,7.64,5.0,3.0,house,rent,,False,False,0,2025-10-22,2025-12-06 17:08:16,https://www.bienici.com/annonce/citya-immobilier-482980414000395-GES81020936-701,bienici
bienici-citya-immobilier-0398-LMAI102990,,Bègles,33130,Nouvelle-Aquitaine,44.8031085,-0.5492643,1990.0,,150.0,13.27,7.0,5.0,house,rent,,False,False,0,2025-10-22,2025-12-06 17:08:16,https://www.bienici.com/annonce/citya-immobilier-0398-LMAI102990,bienici
bienici-ag420359-495068375,Joli et grand F2 vers la gare de Châteaucreux,Saint-Étienne,42000,Auvergne-Rhône-Alpes,45.4509921,4.3896191,499.0,20.0,65.0,7.68,3.0,1.0,flat,rent,2.0,False,False,0,2025-10-22,2025-12-06 17:08:16,https://www.bienici.com/annonce/ag420359-495068375,bienici
bienici-citya-immobilier-4327-GES10700014-49,,Nîmes,30900,Occitanie,43.8302967,4.3332394,966.47,100.0,88.47,10.92,4.0,3.0,flat,rent,2.0,True,False,0,2025-10-22,2025-12-06 17:08:16,https://www.bienici.com/annonce/citya-immobilier-4327-GES10700014-49,bienici
bienici-citya-immobilier-9752-GES40640112-277,,Brive-la-Gaillarde,19100,Nouvelle-Aquitaine,45.1451095,1.5187709,875.0,375.0,103.07,8.49,4.0,2.0,flat,rent,2.0,False,True,0,2025-10-21,2025-12-06 17:08:16,https://www.bienici.com/annonce/citya-immobilier-9752-GES40640112-277,bienici
bienici-citya-immobilier-Ag370015-GES45960001-727,,Tours,37100,Other,47.4190924,0.702471,1300.0,,116.0,11.21,6.0,5.0,house,rent,,False,False,0,2025-10-21,2025-12-06 17:08:16,https://www.bienici.com/annonce/citya-immobilier-Ag370015-GES45960001-727,bienici
bienici-citya-immobilier-1273-GES89950007-63,,Issenheim,68500,Other,47.8933149,7.2406122,830.0,50.0,46.85,17.72,2.0,1.0,flat,rent,1.0,True,True,0,2025-10-21,2025-12-06 17:08:16,https://www.bienici.com/annonce/citya-immobilier-1273-GES89950007-63,bienici
bienici-citya-immobilier-41822747600029-GES10520001-934,,Essigny-le-Grand,2690,Auvergne-Rhône-Alpes,49.7757876,3.276308,850.0,,124.84,6.81,6.0,4.0,house,rent,,False,False,0,2025-10-20,2025-12-06 17:08:16,https://www.bienici.com/annonce/citya-immobilier-41822747600029-GES10520001-934,bienici
bienici-citya-immobilier-32131919600077-GES02780001-902,,Montmorency,95160,Île-de-France,48.9920717,2.3246336,1290.0,100.0,49.27,26.18,2.0,1.0,flat,rent,0.0,True,True,0,2025-10-20,2025-12-06 17:08:16,https://www.bienici.com/annonce/citya-immobilier-32131919600077-GES02780001-902,bienici
bienici-citya-immobilier-349-502-849-GES04320004-1066,,Saint-Nazaire,44600,Pays de la Loire,47.2768874,-2.2407694,648.09,38.0,50.1,12.94,2.0,1.0,flat,rent,0.0,False,False,0,2025-10-17,2025-12-06 17:08:16,https://www.bienici.com/annonce/citya-immobilier-349-502-849-GES04320004-1066,bienici
bienici-ag420359-494309726,GRAND F3 EN HYPER CENTRE,Saint-Étienne,42000,Auvergne-Rhône-Alpes,45.4509921,4.3896191,659.0,60.0,113.0,5.83,3.0,2.0,flat,rent,2.0,False,False,0,2025-10-17,2025-12-06 17:08:16,https://www.bienici.com/annonce/ag420359-494309726,bienici
bienici-square-habitat-immo-facile-43140637,À louer - appartement type 4 - LES PONTS-DE-CE,Les Ponts-de-Cé,49130,Pays de la Loire,47.4269139,-0.5402905,1040.0,90.0,85.27,12.2,4.0,3.0,flat,rent,0.0,False,False,0,2025-10-16,2025-12-06 17:08:16,https://www.bienici.com/annonce/square-habitat-immo-facile-43140637,bienici
bienici-citya-immobilier-1280-GES68590488-45,,Agen,47000,Nouvelle-Aquitaine,44.2009452,0.6244713,1050.0,100.0,109.35,9.6,4.0,3.0,house,rent,,False,False,0,2025-10-16,2025-12-06 17:08:16,https://www.bienici.com/annonce/citya-immobilier-1280-GES68590488-45,bienici
bienici-citya-immobilier-29290-GES52060001-61,,Beaurecueil,13100,Provence-Alpes-Côte d'Azur,43.5116002,5.545517,1050.0,,61.95,16.95,3.0,2.0,flat,rent,1.0,False,True,0,2025-10-15,2025-12-06 17:08:16,https://www.bienici.com/annonce/citya-immobilier-29290-GES52060001-61,bienici
bienici-citya-immobilier-1030-GES35210019-229,,Aubervilliers,93300,Île-de-France,48.9128812,2.3877325,1179.35,150.0,59.5,19.82,3.0,2.0,flat,rent,3.0,False,True,0,2025-10-13,2025-12-06 17:08:19,https://www.bienici.com/annonce/citya-immobilier-1030-GES35210019-229,bienici
bienici-citya-immobilier-5056-GES00302061-207,,Le Chesnay-Rocquencourt,78150,Île-de-France,48.8284137,2.1302359,1990.0,180.0,96.43,20.64,4.0,3.0,flat,rent,0.0,True,True,0,2025-10-10,2025-12-06 17:08:19,https://www.bienici.com/annonce/citya-immobilier-5056-GES00302061-207,bienici
bienici-citya-immobilier-24206-GES61940001-39,,Mérignac,33700,Nouvelle-Aquitaine,44.8313054,-0.6794484,1610.0,10.0,113.8,14.15,4.0,3.0,house,rent,,False,True,0,2025-10-09,2025-12-06 17:08:19,https://www.bienici.com/annonce/citya-immobilier-24206-GES61940001-39,bienici
bienici-square-habitat-immo-facile-43190191,Appartement récent T2 meublé proche gare,Le Mans,72000,Pays de la Loire,48.008023,0.2038573,635.0,35.0,44.37,14.31,2.0,1.0,flat,rent,1.0,False,True,0,,2025-12-06 17:08:19,https://www.bienici.com/annonce/square-habitat-immo-facile-43190191,bienici
bienici-square-habitat-immo-facile-41408335,Maison/villa 3 pièces,Allonnes,72700,Pays de la Loire,47.9575575,0.1248655,810.0,15.0,76.0,10.66,3.0,2.0,house,rent,,False,False,0,,2025-12-06 17:08:19,https://www.bienici.com/annonce/square-habitat-immo-facile-41408335,bienici
bienici-citya-immobilier-1284-GES22980019-47,,Cruzy,34310,Occitanie,43.3554503,2.942256,1240.0,40.0,87.98,14.09,4.0,3.0,house,rent,,False,False,0,,2025-12-06 17:08:19,https://www.bienici.com/annonce/citya-immobilier-1284-GES22980019-47,bienici
bienici-citya-immobilier-48298041400536-GES82250005-708,,Châlons-en-Champagne,51000,Other,48.965737,4.3761893,600.0,15.0,60.9,9.85,3.0,0.0,flat,rent,3.0,False,False,0,,2025-12-06 17:08:19,https://www.bienici.com/annonce/citya-immobilier-48298041400536-GES82250005-708,bienici
bienici-citya-immobilier-899463483-GES01180001-859,,Laguenne-sur-Avalouze,19150,Nouvelle-Aquitaine,45.2500997,1.7649208,754.0,39.0,105.84,7.12,6.0,5.0,house,rent,,False,False,0,,2025-12-06 17:08:19,https://www.bienici.com/annonce/citya-immobilier-899463483-GES01180001-859,bienici
bienici-citya-immobilier-41822747600029-GES32640838-934,,Ribemont,2240,Other,49.7959192,3.4588395,870.0,20.0,241.53,3.6,7.0,4.0,house,rent,,False,False,0,,2025-12-06 17:08:19,https://www.bienici.com/annonce/citya-immobilier-41822747600029-GES32640838-934,bienici
bienici-citya-immobilier-45117462700013-GES05210001-946,,Vitrac,24200,Nouvelle-Aquitaine,44.8289164,1.2257288,1220.0,20.0,172.95,7.05,4.0,3.0,house,rent,,False,False,0,,2025-12-06 17:08:19,https://www.bienici.com/annonce/citya-immobilier-45117462700013-GES05210001-946,bienici
bienici-citya-immobilier-5025-GES13733233-216,,Grenoble,38100,Auvergne-Rhône-Alpes,45.1720067,5.7263422,950.0,100.0,80.81,11.76,4.0,3.0,flat,rent,2.0,False,True,0,,2025-12-06 17:08:19,https://www.bienici.com/annonce/citya-immobilier-5025-GES13733233-216,bienici
bienici-citya-immobilier-41822747600029-GES08290001-934,,Saint-Quentin,2100,Other,49.8465253,3.2876843,780.0,30.0,110.56,7.05,5.0,3.0,house,rent,,False,False,0,,2025-12-06 17:08:19,https://www.bienici.com/annonce/citya-immobilier-41822747600029-GES08290001-934,bienici
bienici-ics-cit_CITYA_VALIN_loc-GES24030002-267,,Chartres,28000,Other,48.4480293,1.5112315,720.0,10.0,57.0,12.63,3.0,1.0,flat,rent,1.0,False,False,0,,2025-12-06 17:08:19,https://www.bienici.com/annonce/ics-cit_CITYA_VALIN_loc-GES24030002-267,bienici
bienici-ics-cit_CITYA_VALIN_loc-GES80100036-267,,Luisant,28600,Other,48.4234683,1.4689097,790.0,60.0,65.0,12.15,3.0,2.0,flat,rent,1.0,False,False,0,,2025-12-06 17:08:19,https://www.bienici.com/annonce/ics-cit_CITYA_VALIN_loc-GES80100036-267,bienici
bienici-ag420359-488435054,F4 - CENTRE VILLE SAINT CHAMOND,Saint-Chamond,42400,Auvergne-Rhône-Alpes,45.4688128,4.502766,595.0,20.0,89.0,6.69,4.0,3.0,flat,rent,3.0,False,False,0,,2025-12-06 17:08:19,https://www.bienici.com/annonce/ag420359-488435054,bienici
bienici-citya-immobilier-502027-GES18570031-90,,Rouen,76000,Other,49.4454004,1.0938965,670.0,50.0,30.47,21.99,3.0,2.0,flat,rent,0.0,False,True,0,,2025-12-06 17:08:19,https://www.bienici.com/annonce/citya-immobilier-502027-GES18570031-90,bienici
bienici-ics-cit_CITYA_VALIN_loc-GES00430208-267,,Chartres,28000,Other,48.4480293,1.5112315,645.0,65.0,42.13,15.31,3.0,2.0,flat,rent,3.0,False,False,0,,2025-12-06 17:08:19,https://www.bienici.com/annonce/ics-cit_CITYA_VALIN_loc-GES00430208-267,bienici
bienici-ics-cit_CITYA_VALIN_loc-GES30211212-267,,Morancez,28630,Other,48.4056957,1.5066217,1250.0,70.0,114.15,10.95,6.0,4.0,house,rent,,False,False,0,,2025-12-06 17:08:19,https://www.bienici.com/annonce/ics-cit_CITYA_VALIN_loc-GES30211212-267,bienici
bienici-citya-immobilier-81225281500012-GES31430030-657,,Crozet,1170,Occitanie,46.2806871,6.0134696,1700.0,90.0,70.32,24.18,3.0,2.0,flat,rent,0.0,True,True,0,,2025-12-06 17:08:19,https://www.bienici.com/annonce/citya-immobilier-81225281500012-GES31430030-657,bienici
bienici-citya-immobilier-5028-GES15610327-151,,Saint-Étienne,42000,Auvergne-Rhône-Alpes,45.4509921,4.3896191,595.0,30.0,58.69,10.14,3.0,2.0,flat,rent,4.0,True,False,0,,2025-12-06 17:08:19,https://www.bienici.com/annonce/citya-immobilier-5028-GES15610327-151,bienici
bienici-ag420359-487633016,Bel F4 en Centre Ville avec parking,Saint-Étienne,42000,Auvergne-Rhône-Alpes,45.4509921,4.3896191,890.0,70.0,115.0,7.74,4.0,3.0,flat,rent,2.0,False,False,0,,2025-12-06 17:08:19,https://www.bienici.com/annonce/ag420359-487633016,bienici
bienici-citya-immobilier-1280-GES64780002-45,,Agen,47000,Nouvelle-Aquitaine,44.2009452,0.6244713,890.0,,173.39,5.13,5.0,4.0,house,rent,,False,False,0,,2025-12-06 17:08:19,https://www.bienici.com/annonce/citya-immobilier-1280-GES64780002-45,bienici
bienici-citya-immobilier-482980414000395-GES81260001-701,,Neuville-sur-Ailette,2860,Other,49.4663,3.69603,550.0,,51.53,10.67,3.0,2.0,flat,rent,2.0,False,False,0,,2025-12-06 17:08:19,https://www.bienici.com/annonce/citya-immobilier-482980414000395-GES81260001-701,bienici
bienici-citya-immobilier-5025-GES73650013-216,,Saint-Martin-d'Hères,38400,Auvergne-Rhône-Alpes,45.1781457,5.7656507,1200.0,120.0,82.0,14.63,5.0,3.0,flat,rent,1.0,False,True,0,,2025-12-06 17:08:19,https://www.bienici.com/annonce/citya-immobilier-5025-GES73650013-216,bienici
bienici-citya-immobilier-36-GES20150003-540,,Belfort,90000,Other,47.6459406,6.856508,780.0,90.0,83.0,9.4,3.0,2.0,flat,rent,1.0,False,False,0,,2025-12-06 17:08:22,https://www.bienici.com/annonce/citya-immobilier-36-GES20150003-540,bienici
bienici-citya-immobilier-12454-GES82040002-696,,Saint-Ferréol-d'Auroure,43330,Other,45.3498365,4.2507768,650.0,150.0,95.24,6.82,5.0,3.0,flat,rent,2.0,False,False,0,,2025-12-06 17:08:22,https://www.bienici.com/annonce/citya-immobilier-12454-GES82040002-696,bienici
bienici-citya-immobilier-5025-GES90070069-216,,Saint-Martin-d'Hères,38400,Auvergne-Rhône-Alpes,45.1781457,5.7656507,1200.0,120.0,75.0,16.0,4.0,3.0,flat,rent,4.0,True,True,0,,2025-12-06 17:08:22,https://www.bienici.com/annonce/citya-immobilier-5025-GES90070069-216,bienici
bienici-ag420359-485583647,SUPERBE F2 RÉNOVÉ,Saint-Étienne,42000,Auvergne-Rhône-Alpes,45.4509921,4.3896191,599.0,100.0,59.0,10.15,2.0,1.0,flat,rent,2.0,True,False,0,,2025-12-06 17:08:22,https://www.bienici.com/annonce/ag420359-485583647,bienici
bienici-citya-immobilier-18887-GES59500011-238,,Angers,49100,Pays de la Loire,47.4943373,-0.5508614,1650.0,70.0,168.11,9.82,6.0,5.0,house,rent,,False,False,0,,2025-12-06 17:08:22,https://www.bienici.com/annonce/citya-immobilier-18887-GES59500011-238,bienici
bienici-citya-immobilier-501991-GES03190008-34,,Saint-Denis,97400,Other,-20.9340131,55.4373463,970.0,77.0,38.03,25.51,2.0,1.0,flat,rent,2.0,False,True,0,,2025-12-06 17:08:22,https://www.bienici.com/annonce/citya-immobilier-501991-GES03190008-34,bienici
bienici-ag420359-484786148,APPARTEMENT F4 QUARTIER CHATEAUCREUX,Saint-Étienne,42000,Auvergne-Rhône-Alpes,45.4509921,4.3896191,700.0,130.0,70.0,10.0,4.0,3.0,flat,rent,5.0,True,False,0,,2025-12-06 17:08:22,https://www.bienici.com/annonce/ag420359-484786148,bienici
bienici-ag420359-484754969,F3 duplex au Crêt de Roch,Saint-Étienne,42000,Auvergne-Rhône-Alpes,45.4509921,4.3896191,495.0,5.0,54.0,9.17,3.0,2.0,flat,rent,2.0,False,False,0,,2025-12-06 17:08:22,https://www.bienici.com/annonce/ag420359-484754969,bienici
bienici-citya-immobilier-0398-LAPP5112775,,Le Bouscat,33110,Nouvelle-Aquitaine,44.8646297,-0.600191,990.0,80.0,67.5,14.67,4.0,2.0,flat,rent,3.0,True,False,0,,2025-12-06 17:08:22,https://www.bienici.com/annonce/citya-immobilier-0398-LAPP5112775,bienici
bienici-citya-immobilier-48298041400536-GES07340011-269,,Troyes,10000,Other,48.292587,4.0851266,1150.0,130.0,114.75,10.02,4.0,3.0,flat,rent,0.0,False,False,0,,2025-12-06 17:08:22,https://www.bienici.com/annonce/citya-immobilier-48298041400536-GES07340011-269,bienici
bienici-citya-immobilier-34981721300029-GES23030003-954,,Grenoble,38100,Auvergne-Rhône-Alpes,45.1720067,5.7263422,724.8,31.0,56.97,12.72,3.0,2.0,flat,rent,1.0,True,False,0,,2025-12-06 17:08:22,https://www.bienici.com/annonce/citya-immobilier-34981721300029-GES23030003-954,bienici
bienici-citya-immobilier-5045-GES03900298-173,,Tignieu-Jameyzieu,38230,Auvergne-Rhône-Alpes,45.7561544,5.1958948,1320.0,20.0,107.92,12.23,5.0,4.0,house,rent,,False,False,0,,2025-12-06 17:08:22,https://www.bienici.com/annonce/citya-immobilier-5045-GES03900298-173,bienici
bienici-ag420359-482314952,SUPERBE F4 AVEC TERRASSE ET POSSIBILITÉ GARAGE DOUBLE,Saint-Étienne,42000,Auvergne-Rhône-Alpes,45.4509921,4.3896191,860.0,100.0,85.0,10.12,4.0,2.0,flat,rent,5.0,True,False,0,,2025-12-06 17:08:22,https://www.bienici.com/annonce/ag420359-482314952,bienici
bienici-ag420359-482096234,F1 LUMINEUX A MONTAUD,Saint-Étienne,42000,Auvergne-Rhône-Alpes,45.4509921,4.3896191,332.0,32.0,38.0,8.74,1.0,0.0,flat,rent,2.0,False,False,0,,2025-12-06 17:08:22,https://www.bienici.com/annonce/ag420359-482096234,bienici
bienici-ag420359-482098250,F3 meublé Place Bellevue,Saint-Étienne,42100,Auvergne-Rhône-Alpes,45.4094272,4.428537,600.0,70.0,63.0,9.52,3.0,2.0,flat,rent,1.0,False,False,0,,2025-12-06 17:08:22,https://www.bienici.com/annonce/ag420359-482098250,bienici
bienici-citya-immobilier-36880079300011-GES11510009-998,,Metz,57000,Other,49.1008146,6.1733734,1370.0,160.0,129.02,10.62,5.0,4.0,flat,rent,4.0,True,False,0,,2025-12-06 17:08:22,https://www.bienici.com/annonce/citya-immobilier-36880079300011-GES11510009-998,bienici
bienici-lamy-38-FL0615228,Appartement,Strasbourg,67100,Other,48.5346123,7.7809064,825.0,221.0,69.87,11.81,4.0,2.0,flat,rent,4.0,False,False,0,,2025-12-06 17:08:22,https://www.bienici.com/annonce/lamy-38-FL0615228,bienici
bienici-square-habitat-immo-facile-43141083,A LOUER - APPARTEMENT TYPE 4 - LES PONTS-DE-CE,Les Ponts-de-Cé,49130,Pays de la Loire,47.4269139,-0.5402905,1040.0,90.0,83.06,12.52,4.0,3.0,flat,rent,1.0,False,False,0,,2025-12-06 17:08:22,https://www.bienici.com/annonce/square-habitat-immo-facile-43141083,bienici
bienici-citya-immobilier-48298041400270-GES40320057-700,,Chierry,2400,Nouvelle-Aquitaine,49.0398382,3.430251,1400.0,,149.41,9.37,7.0,5.0,house,rent,,False,False,0,,2025-12-06 17:08:22,https://www.bienici.com/annonce/citya-immobilier-48298041400270-GES40320057-700,bienici
bienici-citya-immobilier-03-GES30290001-541,,Vandœuvre-lès-Nancy,54500,Other,48.6600461,6.1737525,1100.0,,110.0,10.0,4.0,3.0,house,rent,,False,False,0,,2025-12-06 17:08:22,https://www.bienici.com/annonce/citya-immobilier-03-GES30290001-541,bienici
bienici-citya-immobilier-03-GES30280001-541,,Aulnois-sur-Seille,57590,Other,48.8676496,6.3147292,2000.0,,266.99,7.49,4.0,3.0,house,rent,,False,False,0,,2025-12-06 17:08:22,https://www.bienici.com/annonce/citya-immobilier-03-GES30280001-541,bienici
bienici-citya-immobilier-5020-GES20220079-546,,Mandelieu-la-Napoule,6210,Other,43.5439153,6.9359135,1550.0,150.0,47.05,32.94,2.0,1.0,flat,rent,-3.0,True,True,0,,2025-12-06 17:08:22,https://www.bienici.com/annonce/citya-immobilier-5020-GES20220079-546,bienici
bienici-citya-immobilier-42358523100016-GES76770001-971,,Le Broc,63500,Other,45.5001356,3.2431126,850.0,30.0,77.53,10.96,3.0,2.0,house,rent,,False,True,0,,2025-12-06 17:08:22,https://www.bienici.com/annonce/citya-immobilier-42358523100016-GES76770001-971,bienici
bienici-citya-immobilier-53163208100026-GES63230002-1031,,Guérande,44350,Pays de la Loire,47.3488106,-2.428284,1810.0,60.0,217.12,8.34,5.0,4.0,house,rent,,False,False,0,,2025-12-06 17:08:22,https://www.bienici.com/annonce/citya-immobilier-53163208100026-GES63230002-1031,bienici
bienici-citya-immobilier-3718-GES20140005-68,,Périgueux,24000,Nouvelle-Aquitaine,45.1937963,0.7146051,445.0,130.0,10.05,44.28,1.0,0.0,flat,rent,0.0,False,True,0,,2025-12-06 17:08:25,https://www.bienici.com/annonce/citya-immobilier-3718-GES20140005-68,bienici
bienici-citya-immobilier-3718-GES20150004-68,,Périgueux,24000,Nouvelle-Aquitaine,45.1937963,0.7146051,450.0,110.0,14.44,31.16,1.0,0.0,flat,rent,0.0,False,True,0,,2025-12-06 17:08:25,https://www.bienici.com/annonce/citya-immobilier-3718-GES20150004-68,bienici
